date,tr_mean,tr_min,tr_max,tr_std,pr_mean,pr_min,pr_max,pr_std,lf_mean,lf_min,lf_max,lf_std,pos_mean,pos_min,pos_max,pos_std,tags_mean,tags_min,tags_max,tags_std
2021-04-24 17:30:03.216056,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,97.83,97.79,97.9,0.02,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-04-25 05:00:02.272085,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,97.84,97.8,98.0,0.03,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-04-25 17:30:02.432667,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,97.79,97.75,97.9,0.01,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-04-26 05:00:02.596282,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,97.83,97.82,98.0,0.03,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-04-26 17:30:03.875666,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,97.83,97.7,97.86,0.02,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-04-27 05:00:02.367351,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,97.81,97.4,97.86,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-04-27 17:30:03.546512,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,97.84,97.8,97.87,0.01,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-04-28 05:00:02.899615,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,97.83,97.81,98.0,0.02,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-04-30 06:00:04.295391,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,97.81,97.5,97.94,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-04-30 17:30:03.184468,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,97.79,97.75,97.81,0.01,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-01 06:00:02.641028,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,97.81,97.8,97.87,0.01,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-01 17:30:02.786874,48.58,46.86,50.09,0.77,6.46,5.9,7.2,0.26,5.62,4.58,6.62,0.39,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-02 06:00:03.004766,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.7,72.5,72.78,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-02 17:30:02.993997,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.53,72.3,72.63,0.07,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-03 06:00:02.562889,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.58,72.47,72.83,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-03 17:30:03.029940,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.59,72.3,73.1,0.09,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-04 06:00:02.788896,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.63,72.3,72.72,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-04 17:30:02.952285,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.6,72.47,72.8,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-05 06:00:03.244257,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.59,72.3,73.1,0.08,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-05 17:30:03.176315,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.61,72.39,72.9,0.07,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-06 06:00:04.363759,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.55,72.47,72.7,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-06 17:30:02.958470,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.56,72.03,72.63,0.1,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-07 06:00:03.221344,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.65,72.56,73.07,0.1,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-07 17:30:02.853741,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.56,72.4,73.0,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-08 06:00:03.507949,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.63,72.57,72.87,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-08 17:30:03.024283,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.7,72.4,72.97,0.09,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-09 06:00:03.625587,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.51,72.4,72.7,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-09 17:30:03.286155,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.61,72.4,72.7,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-10 06:00:02.873841,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.5,72.32,72.75,0.07,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-10 17:30:03.381755,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.64,72.57,73.05,0.07,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-11 06:00:02.599871,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.65,72.15,72.88,0.07,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-11 17:30:02.269322,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.51,72.1,72.6,0.09,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-12 06:00:02.995682,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.54,72.33,72.75,0.08,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-12 17:30:02.673810,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.56,72.3,72.62,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-13 06:00:03.149520,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.61,72.33,72.7,0.07,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-13 17:30:03.056982,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.5,71.75,72.59,0.14,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-14 06:00:03.356589,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.52,72.13,72.61,0.08,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-14 17:30:02.874646,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.48,72.35,72.6,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-15 06:00:03.076643,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.6,72.3,72.68,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-15 17:30:03.125320,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.59,72.52,72.79,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-16 06:00:02.455452,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.66,72.6,73.1,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-16 17:30:03.032089,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.61,72.25,72.67,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-17 06:00:02.899308,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.64,72.55,72.95,0.09,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-17 17:30:04.110890,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.56,72.2,72.75,0.08,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-18 06:00:03.092276,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.64,72.55,73.03,0.09,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-18 17:30:03.428758,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.54,72.0,72.63,0.13,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-19 06:00:03.731166,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.56,72.0,72.64,0.07,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-19 17:30:03.461234,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.64,72.35,72.72,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-20 06:00:03.081638,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.74,72.66,73.5,0.12,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-20 17:30:03.203358,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.66,72.3,72.84,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-21 06:00:03.137740,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.63,72.57,72.9,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-21 17:30:03.635289,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.62,72.4,72.73,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-22 06:00:03.638222,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.55,72.4,72.74,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-22 17:30:03.361083,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.59,72.5,72.8,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-23 06:00:03.716196,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.58,72.54,72.77,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-23 17:30:04.068687,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.52,71.6,72.58,0.12,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-24 06:00:03.468460,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,72.59,72.32,72.8,0.07,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-24 20:21:56.170914,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.02,93.96,94.15,0.03,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-25 06:00:05.313428,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,93.98,93.81,94.1,0.03,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-25 17:30:03.623670,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.04,93.96,94.09,0.02,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-26 06:00:05.318316,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.11,94.07,94.35,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-26 17:30:03.955985,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.05,93.8,94.12,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-27 06:00:03.729860,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,93.98,93.9,94.12,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-27 17:30:02.990939,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.04,94.0,94.5,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-28 06:00:03.033636,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.02,93.99,94.18,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-28 17:30:02.952556,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.05,93.99,94.4,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-29 06:00:03.462143,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.08,94.04,94.2,0.03,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-29 17:30:03.089793,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.03,93.8,94.06,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-30 06:00:02.580016,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.1,94.04,94.6,0.08,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-30 17:30:02.960238,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,93.97,93.77,94.01,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-31 06:00:03.060498,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,93.97,93.8,94.0,0.03,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-05-31 17:30:02.930008,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.02,93.9,94.13,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-01 06:00:03.462359,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.02,93.92,94.2,0.03,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-01 17:30:02.684734,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,93.98,93.8,94.02,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-02 06:00:03.225911,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.0,93.94,94.25,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-02 17:30:02.484211,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.04,93.7,94.09,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-03 06:00:02.816341,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.02,93.85,94.1,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-03 17:30:03.098874,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.01,93.8,94.06,0.03,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-04 06:00:03.374937,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.02,93.8,94.11,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-04 17:30:03.265928,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.04,94.0,94.2,0.02,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-05 06:00:03.596807,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.03,93.9,94.06,0.03,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-05 17:30:03.114918,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.08,94.0,94.15,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-06 06:00:03.278590,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.01,93.92,94.3,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-06 17:30:03.228016,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,93.98,93.5,94.03,0.08,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-07 06:00:02.745856,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.07,93.99,94.35,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-07 17:30:03.064415,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,93.99,93.95,94.07,0.02,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-08 06:00:02.337043,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.0,93.94,94.6,0.07,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-08 17:30:02.721796,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,94.03,94.0,94.14,0.03,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-09 06:00:04.479348,99.85,99.75,99.95,0.04,99.85,99.75,99.95,0.05,93.94,93.83,94.2,0.05,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-11 17:30:03.138202,98.9,98.54,99.12,0.1,98.87,98.52,99.11,0.1,92.7,92.42,92.91,0.08,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-12 06:00:03.232308,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,93.42,93.1,93.5,0.04,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-12 17:30:03.685084,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,93.42,93.37,94.0,0.09,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-13 06:00:02.733368,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,93.37,93.23,93.5,0.03,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-13 17:30:03.114633,98.95,98.42,99.59,0.33,98.93,98.37,99.58,0.33,92.65,92.3,93.15,0.21,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-14 06:00:02.360255,97.93,97.6,98.27,0.14,97.89,97.57,98.24,0.14,91.89,91.56,92.2,0.12,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-14 17:30:02.437168,95.31,94.47,96.09,0.37,95.17,94.3,95.95,0.38,89.46,88.79,90.15,0.3,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-15 06:00:04.526710,92.44,91.73,93.33,0.3,92.13,91.32,93.07,0.3,85.8,85.0,86.42,0.24,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-15 17:30:02.478415,88.83,87.96,89.66,0.35,88.36,87.58,89.27,0.36,82.74,82.13,83.3,0.28,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-16 06:00:04.523172,90.42,89.55,91.41,0.35,89.97,89.07,90.91,0.35,82.52,81.98,83.09,0.23,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-17 06:00:03.290290,89.45,88.63,90.3,0.36,88.87,87.91,89.65,0.37,78.62,77.97,79.21,0.28,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-18 17:30:03.596216,87.58,86.73,88.62,0.36,86.88,86.06,87.83,0.37,72.54,71.72,73.15,0.33,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-19 06:00:03.842596,89.86,88.75,90.88,0.36,89.27,88.25,90.22,0.38,71.64,71.03,72.29,0.27,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-19 17:30:03.118432,86.54,85.75,87.46,0.35,85.73,84.94,86.71,0.36,68.17,67.58,68.81,0.26,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-20 06:00:03.482348,93.06,92.47,93.59,0.24,92.49,91.74,93.02,0.25,70.48,69.76,70.89,0.2,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-20 17:30:03.228993,92.95,92.49,93.43,0.23,92.36,91.81,92.99,0.25,70.31,69.64,70.76,0.18,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-21 06:00:03.054993,96.34,95.47,96.91,0.23,95.26,94.53,95.89,0.27,69.91,69.32,70.8,0.29,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-21 17:30:03.909440,93.44,92.8,94.11,0.27,91.31,90.5,92.06,0.31,66.29,65.52,66.89,0.24,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-22 06:00:02.516924,92.69,92.06,93.32,0.27,89.14,88.36,90.2,0.34,63.51,62.76,64.17,0.32,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-22 17:30:03.156114,90.34,89.67,91.06,0.28,85.26,84.15,86.28,0.38,59.78,59.01,60.47,0.29,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-23 06:00:03.042973,95.4,94.93,95.86,0.21,89.28,88.25,90.1,0.36,61.16,60.46,61.76,0.28,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-23 17:30:03.961112,93.38,92.72,93.84,0.22,85.21,84.28,86.24,0.4,57.39,56.64,58.37,0.37,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-24 06:00:04.048980,93.13,92.58,93.92,0.3,88.49,87.66,89.61,0.36,59.86,59.19,60.72,0.32,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-24 17:30:03.397918,88.77,87.85,89.54,0.33,83.99,83.22,84.9,0.39,57.14,56.23,58.39,0.38,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-25 17:30:03.620327,86.25,85.31,86.99,0.33,85.26,84.18,86.09,0.34,60.03,59.17,60.67,0.28,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-26 06:00:02.707110,95.42,94.96,96.06,0.22,95.23,94.7,95.89,0.22,66.05,65.44,66.41,0.16,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-26 17:30:02.495270,95.42,94.8,95.97,0.22,95.23,94.6,95.78,0.22,66.08,65.69,66.42,0.16,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-27 06:00:02.838344,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.44,68.1,68.72,0.08,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-27 17:30:03.008473,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.44,68.28,68.6,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-28 06:00:02.599560,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.48,67.95,68.55,0.09,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-29 06:00:03.742173,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.46,67.8,68.58,0.11,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-30 06:00:02.704350,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.47,67.9,68.62,0.09,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-06-30 17:30:05.075350,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.35,67.8,68.48,0.14,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-07-01 06:00:03.749884,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.44,68.1,68.95,0.08,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-07-01 17:30:02.739669,100.0,100.0,100.0,0.0,100.0,99.97,100.0,0.01,68.43,68.1,68.56,0.1,100.0,99.97,100.0,0.01,100.0,100.0,100.0,0.0
2021-07-02 06:00:03.022547,100.0,100.0,100.0,0.0,100.0,99.97,100.0,0.01,68.55,68.44,68.73,0.08,100.0,99.97,100.0,0.01,100.0,100.0,100.0,0.0
2021-07-02 17:30:03.461545,100.0,100.0,100.0,0.0,100.0,99.97,100.0,0.01,68.47,68.05,68.62,0.07,100.0,99.97,100.0,0.01,100.0,100.0,100.0,0.0
2021-07-03 06:00:03.320047,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.5,68.4,69.2,0.13,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-07-03 17:30:03.024316,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.39,67.35,68.47,0.16,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-07-04 06:00:03.864050,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.35,67.6,68.45,0.12,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-07-04 17:30:04.121244,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.48,68.15,68.7,0.09,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-07-05 06:00:03.158199,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,68.44,68.1,68.5,0.06,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
2021-07-05 17:30:03.275892,100.0,100.0,100.0,0.0,99.99,99.94,100.0,0.01,68.5,67.8,68.67,0.1,99.99,99.94,100.0,0.01,100.0,100.0,100.0,0.0
2021-07-06 06:00:03.310378,100.0,100.0,100.0,0.0,99.76,99.64,99.88,0.05,68.37,68.22,69.05,0.11,99.76,99.64,99.88,0.05,100.0,100.0,100.0,0.0
2021-07-06 17:30:03.953515,100.0,100.0,100.0,0.0,99.56,99.38,99.7,0.07,68.45,68.15,68.8,0.06,99.56,99.38,99.7,0.07,100.0,100.0,100.0,0.0
2021-07-08 06:00:02.974258,99.77,99.64,99.88,0.04,99.35,99.15,99.53,0.08,68.12,67.79,68.34,0.07,99.59,99.42,99.76,0.07,100.0,100.0,100.0,0.0
2021-07-09 06:00:02.724557,94.97,94.22,95.51,0.25,93.51,92.74,94.07,0.3,65.17,64.63,66.13,0.22,98.68,98.39,98.92,0.11,100.0,100.0,100.0,0.0
2021-07-10 06:00:02.987742,96.54,96.09,97.09,0.19,95.34,94.84,95.92,0.22,66.01,65.7,66.39,0.15,98.91,98.61,99.23,0.11,100.0,100.0,100.0,0.0
2021-07-10 17:30:03.232794,96.5,95.99,96.98,0.19,95.29,94.55,95.85,0.23,65.97,65.62,66.37,0.16,98.9,98.58,99.19,0.12,100.0,100.0,100.0,0.0
2021-07-11 06:00:02.678063,100.0,99.99,100.0,0.0,99.99,99.95,100.0,0.01,68.14,67.9,68.4,0.06,99.99,99.95,100.0,0.01,100.0,100.0,100.0,0.0
2021-07-12 06:00:02.941733,99.51,99.26,99.66,0.07,98.53,98.26,98.82,0.13,67.69,67.41,67.86,0.07,99.03,98.77,99.27,0.11,100.0,100.0,100.0,0.0
2021-07-12 17:30:03.235056,99.26,99.02,99.43,0.09,97.65,97.39,97.99,0.15,67.48,67.25,68.01,0.12,98.41,98.15,98.72,0.13,100.0,100.0,100.0,0.0
2021-07-14 06:00:03.273575,96.53,96.01,97.08,0.23,96.4,95.89,96.92,0.24,65.77,65.4,66.17,0.16,99.97,99.92,100.0,0.02,100.0,100.0,100.0,0.0
2021-07-15 06:00:03.471916,89.29,88.55,90.0,0.31,88.87,88.14,89.62,0.32,61.96,61.47,62.5,0.25,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0
